Amplitude,AndersonDarling,Autocor_length,Beyond1Std,CAR_mean,CAR_sigma,CAR_tau,Color,Con,Eta_color,Eta_e,FluxPercentileRatioMid20,FluxPercentileRatioMid35,FluxPercentileRatioMid50,FluxPercentileRatioMid65,FluxPercentileRatioMid80,Freq1_harmonics_amplitude_0,Freq1_harmonics_amplitude_1,Freq1_harmonics_amplitude_2,Freq1_harmonics_amplitude_3,Freq1_harmonics_rel_phase_1,Freq1_harmonics_rel_phase_2,Freq1_harmonics_rel_phase_3,Freq2_harmonics_amplitude_0,Freq2_harmonics_amplitude_1,Freq2_harmonics_amplitude_2,Freq2_harmonics_amplitude_3,Freq2_harmonics_rel_phase_1,Freq2_harmonics_rel_phase_2,Freq2_harmonics_rel_phase_3,Freq3_harmonics_amplitude_0,Freq3_harmonics_amplitude_1,Freq3_harmonics_amplitude_2,Freq3_harmonics_amplitude_3,Freq3_harmonics_rel_phase_1,Freq3_harmonics_rel_phase_2,Freq3_harmonics_rel_phase_3,LinearTrend,MaxSlope,Mean,Meanvariance,MedianAbsDev,MedianBRP,PairSlopeTrend,PercentAmplitude,PercentDifferenceFluxPercentile,PeriodLS,Period_fit,Psi_CS,Psi_eta,Q31,Q31_color,Rcs,Skew,SlottedA_length,SmallKurtosis,Std,StetsonJ,StetsonK,StetsonK_AC,StetsonL,Class
0.64175,1,1,0.25,-2.807934404,-0.206109106,1.467576414,-0.12986139,0,741.2745142,409.6268129,0.146389713,0.265084075,0.381800198,0.539070227,0.72007913,0.162038837,0.080039827,0.039213898,0.009576901,0.850104059,1.355253738,1.886488031,0.073141777,0.018674968,0.022151681,0.02966186,0.640950016,0.688470669,-0.667757646,0.066933875,0.012928104,0.017149416,0.029036848,1.746313276,1.735444141,0.318248878,1.15e-05,66.71131947,-4.120858303,-0.078699825,0.192,0.760830325,0.033333333,-0.424817518,-0.245985401,0.997193988,1.79e-08,0.074798178,1.916769671,0.3855,0.32425,0.055430605,-0.428359712,0.128322,2.53863035,0.324310825,0.621317851,0.788091556,0.721294231,0.404924975,3
0.173,1,1,0.222707424,-8.416210153,0.033512193,0.643491515,-0.437457603,0,12717.06394,9767.953411,0.105660377,0.203773585,0.313207547,0.460377358,0.713207547,0.024478216,0.006784026,0.005668349,0.01368352,-1.037371987,0.981127832,0.552267142,0.024408521,0.005848113,0.006166987,0.005978697,-0.80363735,-0.596282561,-1.734105697,0.023303394,0.004535327,0.011158995,0.005088909,1.193028293,1.169552335,2.213448497,2.48e-06,23.30551599,-5.415759825,-0.015791999,0.0425,0.772925764,0.1,-0.087314053,-0.048969787,0.123949304,0.995517087,0.080991593,2.055210488,0.08375,0.132,0.039864868,-0.641327246,0.115567,4.813899009,0.085525675,0.061447012,0.778473566,0.573881786,0.048615452,3
0.5875,1,1,0.21754386,-3.047782347,-0.122855218,1.352249253,-0.272675645,0.002636204,3760.172992,1936.649807,0.09976247,0.186460808,0.285035629,0.416864608,0.649643705,0.055618232,0.004690739,0.008833249,0.012065701,-0.094650053,-0.643208376,-2.137502826,0.052198987,0.021493105,0.0220675,0.002857941,-1.762319354,0.186802447,-0.159015835,0.049601423,0.009164262,0.009167525,0.004644949,0.859999012,0.747126298,0.944094024,-8.01e-06,75.09613213,-4.121361404,-0.064375183,0.118,0.796491228,-0.033333333,-0.338079151,-0.203185328,0.16693033,0.516127838,0.049419467,1.927837052,0.2395,0.468,0.036105213,0.320257649,0.114213,3.5713392,0.265313395,0.325540032,0.749817908,0.670287746,0.144596732,3
0.4025,1,1,0.209677419,-0.420465768,-0.019444707,10.73944848,0.242996355,0.00085034,3787.004119,908.0409526,0.106012658,0.199367089,0.300632911,0.435126582,0.688291139,0.040035334,0.006731147,0.001058859,0.003327508,-0.145927777,-0.010107145,-0.828932888,0.039212417,0.006364247,0.00172472,0.008462058,-0.64515133,1.558591228,1.387832721,0.039553084,0.017210422,0.016194045,0.008468566,-1.687316309,-1.781500354,-0.279224612,2.17e-05,42.15926833,-4.515570458,-0.045596701,0.095,0.813242784,-0.1,-0.260879218,-0.140319716,0.136578962,0.823914581,0.059918901,1.784228178,0.19,0.21025,0.049839849,-0.752118326,0.107557,5.396328931,0.205895115,0.160423878,0.762464928,0.670254151,0.077477865,3
0.1635,1,1,0.182438193,-215.693945,0.257668244,0.026387903,-0.294611872,0,1392.938802,1043.93924,0.0969163,0.171806167,0.286343612,0.414096916,0.63876652,0.015953266,0.005058788,0.006481576,0.006056452,-1.491742442,-1.086767974,-0.088330141,0.016128292,0.003729365,0.006091974,0.001272616,-2.649108336,-0.972728399,-2.575393996,0.014350525,0.003308719,0.007696428,0.001605376,-1.410403074,0.003146503,-2.22720875,-6.45e-06,20.41431262,-5.691710997,-0.013251266,0.032,0.843137255,0.166666667,-0.082499561,-0.039845533,0.048362953,0.203363124,0.052032982,1.989182482,0.065,0.084,0.050052781,0.366567348,0.107557,6.056915932,0.075422374,0.086548173,0.732974865,0.679251396,0.047840023,3
0.2975,1,1,0.213706041,-5.896064092,-0.094246951,0.821747622,-0.047391252,0,4139.417946,1298.954974,0.096846847,0.175675676,0.286036036,0.434684685,0.671171171,0.029007297,0.006172707,0.008838161,0.005991598,2.44419853,1.478298374,1.07033765,0.026732963,0.010244314,0.005897056,0.007323464,0.002501986,-0.961345893,-2.427505773,0.02674386,0.005770736,0.009262477,0.008304283,-0.830971034,-2.645655201,-0.012572966,-1.94e-06,48.03331101,-4.845076646,-0.030196451,0.063,0.839495041,-0.1,-0.191616766,-0.091678712,0.110359808,0.925304327,0.043944676,1.960993766,0.127,0.161,0.048074446,-0.623695958,0.127303,6.44340109,0.146304118,0.083588571,0.703645353,0.536378166,0.023580859,3
0.4245,1,1,0.304273504,-194.7793716,1.75207528,0.024194348,-0.023062884,0.000856164,5480.553699,1032.16364,0.216833096,0.363766049,0.495007133,0.636233951,0.810271041,0.213449525,0.008179021,0.012904787,0.01819667,0.739436628,0.617719956,0.0878083,0.060507926,0.004623639,0.009292817,0.001624776,2.50263059,0.149129492,1.965442612,0.059007429,0.01025877,0.016559531,0.005674003,2.383542752,2.245899068,2.700192425,-4.03e-05,62.9786601,-4.712559829,-0.050202811,0.171,0.699145299,-0.033333333,-0.32901169,-0.148990436,0.32470826,6.61e-99,0.155532461,1.236503027,0.34675,0.1825,0.064719655,-0.000314691,0.106701,1.688516209,0.236583753,1.362090678,0.752391323,0.773371049,0.971224151,4
0.6555,1,1,0.220353982,-152.5609367,-1.084178857,0.025893045,-0.404210334,0.000886525,3601.276502,3051.077952,0.090241343,0.17838405,0.282266527,0.41343127,0.623294858,0.069439734,0.016377669,0.013309201,0.004899187,-0.17467633,1.159460345,-1.875615393,0.06242606,0.016394552,0.014213658,0.015242475,0.047728518,1.682954575,1.406573344,0.060750814,0.018357975,0.018881986,0.014234139,0.240453377,1.403002415,-1.302704321,3.04e-06,104.3200238,-3.950267257,-0.077762973,0.1285,0.79380531,-0.166666667,-0.43312263,-0.240960809,0.114638982,0.06226507,0.063670356,2.046294868,0.2655,0.386,0.020443672,-0.52950449,0.106458,5.460648763,0.307184525,0.15496906,0.688927993,0.65580157,0.022978758,3
1.18375,1,1,0.259475219,-2.362679367,0.336021686,1.79331822,0.304322031,0.00097371,9893.83444,1665.881044,0.119711042,0.200722394,0.298245614,0.454076367,0.696078431,0.318268289,0.103035427,0.067692287,0.04209534,0.841812655,-0.054174993,1.109159064,0.146728284,0.035716716,0.036712505,0.016598004,1.040840908,1.240396585,2.826858845,0.118850931,0.009885049,0.020849903,0.032259619,-2.843530999,-2.049873542,-2.649873513,7.04e-05,172.2061119,-4.237035957,-0.132545404,0.292,0.668610301,0.033333333,-0.685707457,-0.463193117,0.997190419,3.37e-24,0.090168728,1.747897515,0.58,0.419,0.063372604,-0.548893278,0.123739,1.579429434,0.561599645,0.599728511,0.640064971,0.660844955,0.262267397,3
1.0285,1,1,0.256110521,-0.376397142,-0.107259074,9.707972594,-0.575209002,0,3492.391464,2202.26427,0.112859097,0.199042408,0.301641587,0.459644323,0.68878249,0.101144752,0.009500985,0.027799194,0.043347135,2.791293287,1.565503392,1.663484562,0.100347224,0.018247574,0.023157405,0.037364329,-0.489350856,-1.835127005,0.190153349,0.096781507,0.01047372,0.026990419,0.02374958,0.97394837,1.600886566,0.660547642,2.69e-06,134.4392429,-3.654053135,-0.126365163,0.221,0.704569607,0.1,-0.600383457,-0.400438236,0.076476475,0.719258793,0.062739602,1.951960418,0.441,0.60025,0.040743055,-0.584957634,0.128322,2.943387858,0.461745021,0.289576686,0.632324733,0.635868964,0.038425254,3
0.371,1,1,0.18034188,-2.43e-06,2.66e-05,2024154.134,-0.292807461,0,7077.506012,403.5263425,0.088,0.16,0.25,0.386,0.648,0.033323019,0.009564184,0.014891207,0.011696528,-2.608809476,-2.184871864,-2.069417622,0.032824763,0.013659815,0.009705048,0.017726439,-1.966223194,-2.829133439,-2.463664079,0.032577689,0.007273703,0.012458375,0.005037311,2.432795734,1.747487329,2.170798346,-9e-06,22.59312031,-4.919511111,-0.034717727,0.0605,0.842735043,-0.033333333,-0.225387813,-0.10138903,0.054345884,0.799956719,0.055333236,2.057279736,0.12375,0.177,0.038856838,-0.376757786,0.109664,7.808737868,0.170794244,0.081488791,0.768096699,0.532290754,0.0598,3
0.3785,1,1,0.205286344,-0.081054522,0.009867063,56.84425207,0.404803707,0,3059.197199,625.3718972,0.112570356,0.204502814,0.307692308,0.463414634,0.671669794,0.062934089,0.035938916,0.018563319,0.021004335,0.516404903,-0.133907627,-2.001810002,0.034917576,0.006404388,0.009485967,0.013713787,-2.184729652,-2.170462219,-1.208919243,0.033111057,0.010565545,0.008240264,0.005433074,0.162705517,-1.551877674,-0.913285943,-7.76e-06,51.34584938,-4.6074837,-0.039522983,0.081,0.817621145,-0.033333333,-0.268938572,-0.11569351,0.99725129,8.25e-10,0.079878509,1.801939392,0.164,0.1755,0.036716379,-0.862484427,0.125717,6.428475257,0.1821015,0.105182481,0.730570509,0.631503274,0.014825285,3
0.728,1,1,0.235241503,-0.946699913,-0.0776307,4.299322417,0.330244441,0.001792115,15563.39078,759.4866245,0.097947761,0.181902985,0.279850746,0.430970149,0.642723881,0.098152589,0.035146269,0.037380977,0.004552615,1.744088052,1.486347564,1.611465713,0.071347985,0.011962926,0.034089487,0.00463319,1.760767324,0.142185929,2.114529867,0.060427677,0.008442383,0.001329704,0.019705141,-0.28555287,1.082084693,1.020408723,7.49e-06,63.60655739,-4.070168157,-0.078848233,0.15,0.736135957,-0.033333333,-0.377418565,-0.262552045,0.997253416,0.000293507,0.059808452,1.927015331,0.3005,0.2985,0.032339748,0.074297703,0.124121,2.561225557,0.320925566,0.142371943,0.699514894,0.674560504,0.081174241,3
0.464,1,43,0.166253102,-0.005598032,0.014246446,858.4607195,0.9226941,0.045567523,4147.066905,891.5226569,0.057199211,0.104536489,0.165680473,0.25443787,0.455621302,1.436829725,0.479082028,0.309207088,0.263997582,-0.8833373,-1.673276205,0.731141799,4.932126051,1.517681965,0.901445867,0.709966417,-0.89214494,-1.723829951,0.627532698,13.93591336,4.405220028,2.693233405,2.182164969,-0.891191048,-1.709371639,0.661476015,0.000283802,40.33029117,-4.805690653,-0.041352652,0.04,0.875103391,0.033333333,-0.244327731,-0.106512605,10108.01417,3.24e-87,0.224949369,0.263731755,0.084,0.09,0.224949369,-3.412306078,0.011135,13.45615164,0.198728053,6.418329706,0.545253208,0.578093438,1.444684547,2
0.5665,1,1,0.230508475,-3.983373807,-0.16577709,1.050090174,-0.192808672,0.000848896,2402.062402,1513.859936,0.119075145,0.213872832,0.326011561,0.467052023,0.715606936,0.057572758,0.029467199,0.027467151,0.010874488,-1.273477988,-0.588449322,0.029008249,0.05762213,0.015213286,0.004053312,0.009849195,-0.731621189,-0.261714375,1.925170278,0.054416135,0.006423936,0.007516121,0.029091835,0.134668237,0.252276991,0.353156939,1.14e-05,103.650829,-4.182901695,-0.068567785,0.141,0.824576271,0.033333333,-0.409297867,-0.207284927,0.200005958,0.561460805,0.052288565,1.824073491,0.28225,0.41475,0.065846174,-0.486756472,0.106701,5.086451522,0.286812303,0.143160484,0.615077405,0.677895436,0.039746304,3
0.82625,1,1,0.37510879,-88.59810804,2.603121692,0.049909839,0.112898312,0,7371.388287,566.2796208,0.151779718,0.275352586,0.431161854,0.61853593,0.824714574,0.462729827,0.205695262,0.148437932,0.124898709,1.761496041,0.556277604,-0.463502095,0.078998347,0.013963011,0.009210052,0.020217065,1.482647845,-0.133696734,0.125263089,0.081205727,0.02141167,0.01893518,0.00591383,-0.581384718,-1.384502178,-0.426914504,1.7e-05,79.16760918,-4.421917319,-0.103018904,0.28,0.475195822,0.033333333,-0.310895212,-0.344436734,0.496645742,1.15e-120,0.186994246,0.724359341,0.638,0.267,0.050645138,-0.308569567,0.109699,-0.444426369,0.455541076,3.947780601,0.785467952,0.820417583,1.623602869,4
0.66125,1,1,0.209747607,-5.22906179,-0.190037289,0.750357512,-0.058328019,0,3143.392024,1461.629234,0.099304866,0.182720953,0.284011917,0.421052632,0.645481629,0.062988628,0.013188264,0.018635435,0.015181834,-1.678414239,-0.009908143,0.590633248,0.060638671,0.021623365,0.014858544,0.005595425,0.942976826,-0.385145015,-1.861360358,0.058639914,0.010984202,0.003360646,0.011978717,0.59833115,1.168571444,0.643546655,3.29e-05,79.85562834,-3.923665796,-0.078852083,0.144,0.778067885,-0.1,-0.459611452,-0.257413088,0.078025641,0.580552843,0.047355101,1.933122393,0.287,0.348,0.046861806,-0.669361544,0.11765,3.959038241,0.309389221,0.202638816,0.676437044,0.644167701,0.126524983,3
1.24225,1,1,0.271235521,-194.9265022,3.684232609,0.01545026,0.136163785,0,3395.053367,1107.114507,0.10989011,0.195709053,0.298796442,0.447409733,0.693354265,0.138819131,0.038796102,0.050496442,0.014064877,0.323031314,0.821188108,2.348272396,0.11704195,0.006592873,0.016722563,0.028775263,-0.718616893,2.370541328,1.780182772,0.114280719,0.060304125,0.003481924,0.021219292,0.900542865,-0.403688047,-0.611465184,4.25e-05,134.4461991,-3.011665058,-0.192107322,0.288,0.685328185,-0.033333333,-0.946662249,-0.633095909,1.072401905,0.034638379,0.067692171,1.897683971,0.57025,0.6575,0.052959,-0.486238799,0.124121,2.562692378,0.578562909,0.547889015,0.492982288,0.687041931,0.093052573,3
0.5685,1,1,0.237003058,-0.731786117,-0.049823539,5.531491247,-0.34739147,0,1306.584601,2198.113863,0.103703704,0.194708995,0.316402116,0.470899471,0.705820106,0.079785687,0.032940652,0.013540593,0.022086117,0.913916873,-0.526547789,1.512922764,0.078740965,0.008930104,0.022172129,0.015633368,0.938367295,-0.330123133,0.159189571,0.073000653,0.040102675,0.016910507,0.01764225,1.259285861,-0.02079969,0.894852425,3.66e-05,56.54829227,-4.047868502,-0.074298566,0.149,0.76146789,0.033333333,-0.465058443,-0.235016165,0.093624827,0.44058109,0.06414876,2.003709852,0.29775,0.43775,0.049400766,-1.06737906,0.123114,4.820224961,0.300750826,0.113072215,0.762261631,0.40908446,0.071093363,3
0.25825,1,1,0.191011236,-8.642246652,-1.19e-09,0.595078684,-0.390085204,0,4863.067383,2063.721002,0.109919571,0.201072386,0.302949062,0.450402145,0.678284182,0.025838271,0.009154686,0.004396991,0.009553004,-0.299191866,1.056470815,1.252080925,0.024079618,0.006977989,0.006964136,0.004590793,-0.703042132,-1.883231535,0.350213969,0.023846752,0.00182958,0.001922889,0.008167671,-0.709830999,-0.077009169,-0.548367233,7e-06,46.69098491,-5.142816768,-0.02511603,0.057,0.853932584,0.1,-0.157966233,-0.072385018,0.053554386,0.71189161,0.055039637,1.91856862,0.113,0.177,0.05110415,0.321072175,0.115613,7.059615322,0.129167138,0.054039595,0.773423462,0.622686002,0.031465143,3
0.6795,1,1,0.207305936,-0.286819592,-0.056817927,14.09122135,-0.575113533,0.000914913,4494.751068,1223.542469,0.097148891,0.193241816,0.315733897,0.458289335,0.711721225,0.070807413,0.019058996,0.021340521,0.021940327,1.371957659,1.235922305,1.41545278,0.067606176,0.032545988,0.015409299,0.005677221,-0.236532419,1.553546534,-0.872409134,0.066073695,0.021016628,0.022152262,0.012652462,0.345104375,-1.287419783,0.604359178,-7.47e-06,87.34590668,-4.041638356,-0.081759539,0.141,0.851141553,0.1,-0.562837506,-0.232449681,0.060252066,0.354050947,0.059438477,1.916614231,0.2995,0.541,0.032853775,0.141255193,0.114213,6.717097713,0.330442488,0.128650407,0.689922187,0.624622274,0.048673694,3
0.432,1,1,0.212689902,-197.9162164,0.325527526,0.021422254,0.229109945,0,1753.606531,1215.158197,0.102290076,0.180152672,0.279389313,0.41221374,0.661068702,0.044680467,0.006383034,0.006221939,0.011343281,-1.353346642,0.89097956,0.050947512,0.040637041,0.006373761,0.009300207,0.015227704,0.97417013,2.41065917,0.0499395,0.039290218,0.015237742,0.012569338,0.007142294,-0.171367662,1.100401115,-0.281594796,1.23e-06,59.35969869,-4.239811439,-0.048384326,0.092,0.808757819,0.033333333,-0.267705382,-0.154627007,0.163353183,0.198051093,0.057165519,1.918453392,0.1825,0.22975,0.026447467,-0.069307206,0.123739,4.018160903,0.205140418,0.00969875,0.793337535,0.635458797,0.005896445,3
0.0955,1,1,0.174502712,-352.5397541,0.298330557,0.017604702,-0.463257764,0,1004.899607,2429.027251,0.104166667,0.201388889,0.298611111,0.451388889,0.680555556,0.027498945,0.012406628,0.01072554,0.005021772,1.047386218,-1.009362099,-0.130314242,0.012976528,0.006817943,0.003828393,0.002857115,-1.862475479,1.018471417,1.17627147,0.010085987,0.003075769,0.000678773,0.004463539,-0.45666162,-2.509984507,-2.352019684,-6.22e-06,28.02259888,-6.206357143,-0.008201804,0.0215,0.933092224,-0.033333333,-0.070433873,-0.023182806,0.997253416,6.67e-08,0.086356406,1.852518584,0.043,0.06425,0.096734653,0.568862344,0.123114,13.95846859,0.050903322,0.12828384,0.701774827,0.642402695,0.084611561,3
0.1695,1,1,0.164695946,-65.89766418,0.155203891,0.083144275,0.478242746,0.001692047,17537.64702,2784.28619,0.102459016,0.192622951,0.307377049,0.43852459,0.68442623,0.026185519,0.005308604,0.004953995,0.007982243,-0.53251722,0.674481076,1.693408932,0.018360061,0.002601026,0.001552016,0.001903965,0.124654181,-0.76137421,1.282960304,0.018476698,0.004505361,0.00372728,0.003322565,1.550811335,-0.724527577,1.85968811,4.28e-06,34.32942864,-5.479013514,-0.016793185,0.037,0.89527027,-0.033333333,-0.146381579,-0.044590643,0.997133124,0.01150516,0.056736691,1.881549169,0.07425,0.081,0.038464535,-1.995250281,0.107118,15.34825822,0.092010088,0.058410583,0.696602343,0.642761489,0.026876029,3
0.102,1,1,0.124432334,-6.377640211,-0.072276163,1.039183092,0.514668577,0,8649.051074,548.7411344,0.105633803,0.197183099,0.288732394,0.422535211,0.661971831,0.021001075,0.00707787,0.00286477,0.003152819,-0.120253485,-0.727887951,0.613996821,0.015247064,0.005880906,0.002846737,0.002689225,-0.562571209,0.536169803,1.047112918,0.011347926,0.001386859,0.005010258,0.004673958,-0.354812939,-0.315437725,1.069862036,-1.2e-05,12.4406243,-6.627535876,-0.009493502,0.02,0.988192552,0.1,-0.148354965,-0.021430727,2283.344435,0.000164063,0.100932831,2.001037478,0.041,0.044,0.100932831,1.500968663,0.128322,84.88465757,0.062918527,0.333082602,0.542894836,0.618937146,0.094813422,3
0.481,1,1,0.359256128,-97.27384838,-1.387912947,0.050935737,-0.036080744,0,4698.63652,839.7547274,0.1558753,0.303357314,0.449640288,0.622302158,0.810551559,0.253630696,0.111328486,0.082305681,0.037687169,-2.664728356,-1.76549521,-1.062590317,0.044410195,0.006758169,0.010440564,0.006986624,0.19188306,0.101807411,0.062507404,0.039323481,0.018761286,0.018232177,0.004947424,-0.821864641,-1.445472131,0.099417446,-3.66e-05,76.51663402,-4.954715131,-0.052999822,0.175,0.507185123,0.033333333,-0.21871821,-0.169684639,0.612426401,2.15e-116,0.182161924,0.795647205,0.375,0.2085,0.055415804,-0.339966846,0.109664,-0.139756529,0.262599021,1.52291089,0.770199131,0.821820578,0.761425917,4
0.3215,1,1,0.141517477,-0.419757982,-0.024245428,12.34790608,0.329935878,0,5263.508112,1183.57623,0.093264249,0.170984456,0.269430052,0.409326425,0.639896373,0.032369389,0.009113884,0.009876717,0.009564269,-0.326768781,1.885473279,-0.596529837,0.029874611,0.005546234,0.006760333,0.00924357,0.582501193,-1.703675332,0.697221332,0.030351537,0.007225941,0.010957141,0.002103453,-1.606843466,-1.931322403,-1.287914904,-5.7e-07,34.60755487,-5.18313214,-0.030787638,0.052,0.910485934,-0.1,-0.23873961,-0.07461821,0.201946382,0.518725099,0.052515503,1.943460121,0.103,0.121,0.033890334,-1.858426675,0.106701,14.11964853,0.159576396,0.163895758,0.645845938,0.449841981,0.063053536,3
0.70675,1,1,0.214847162,-4.823438019,0.16186081,0.787862356,-0.039093475,0,1882.394736,1334.85703,0.097765363,0.185288641,0.300744879,0.442271881,0.669459963,0.078623696,0.008350927,0.018493851,0.016102385,1.07197666,-0.608057133,-0.354684056,0.072205536,0.012281144,0.022544689,0.027577681,-0.378233123,0.627538058,0.653537204,0.070579279,0.030274753,0.03874427,0.01047179,1.033382748,2.407415941,0.026912146,3.08e-05,94.5795226,-3.80020524,-0.090314188,0.157,0.801746725,-0.166666667,-0.504494976,-0.283976732,0.1164672,0.031564988,0.057248398,1.843106597,0.322,0.391,0.050799671,-0.431484568,0.109699,3.956345741,0.343212449,0.243207645,0.755109327,0.630701854,0.047113402,3
0.4035,1,1,0.202172097,-1.428231579,-0.039212016,3.553047591,0.379704267,0.00083682,5590.488206,3598.790584,0.097864769,0.1886121,0.290035587,0.439501779,0.681494662,0.037748306,0.015916004,0.019070782,0.003470117,-1.972590012,-1.330941112,0.493861065,0.037788737,0.011007132,0.01006622,0.015812784,0.777890417,0.704658159,0.012806023,0.034088574,0.01221531,0.004214535,0.011648618,-1.626741188,-1.773304386,-1.907047491,1.52e-05,77.51412431,-5.07457477,-0.037494066,0.081,0.845446951,0.166666667,-0.225379909,-0.110913756,0.05348373,0.682483964,0.061109867,1.977798937,0.163,0.183,0.045617697,-0.71227607,0.102917,5.727322389,0.190266442,0.133659067,0.677147041,0.63829185,0.026805283,3
0.9295,1,1,0.247706422,-0.004478719,-0.004405526,746.5011107,0.464654967,0,1685.344273,789.7790076,0.112645349,0.200581395,0.319040698,0.470203488,0.708575581,0.112174794,0.02460182,0.024660678,0.015750185,-0.438724278,-0.259827046,-0.298756209,0.090955751,0.046752476,0.029820251,0.013186832,-0.484304617,-1.833992663,-0.011077023,0.091624596,0.023398707,0.02600393,0.011236555,-0.368359599,0.483916726,0.542888447,5.03e-05,80.75795182,-3.343368807,-0.131249846,0.218,0.727522936,0.033333333,-0.752771951,-0.412346419,0.058789132,0.002901679,0.060100796,1.922661961,0.4375,0.524,0.057449432,-0.705512288,0.123091,3.515387047,0.43881664,0.151875447,0.740894241,0.671936316,0.090674546,3
